vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,months,season
1610,Saloon,610,2003,LEGACY,Red,27-01-2022,104,2022-01,Summer
1611,Saloon,610,1998,IMPREZA,White,17-03-2022,116,2022-03,Autumn
1612,Utility,540,2005,COURIER,Grey,16-02-2022,104,2022-02,Summer
1613,Utility,540,2006,COURIER,White,25-03-2022,102,2022-03,Autumn
1614,Stationwagon,610,1996,IMPREZA,Silver,02-01-2022,116,2022-01,Summer
1615,Utility,540,2006,COURIER,Silver,20-02-2022,114,2022-02,Summer
1616,Stationwagon,576,1999,CAPELLA,White,29-11-2021,101,2021-11,Spring
1617,Utility,540,2006,COURIER,Silver,20-11-2021,102,2021-11,Spring
1618,Saloon,619,1998,ALTEZZA,White,09-01-2022,109,2022-01,Summer
1619,Stationwagon,587,1994,MISTRAL,Blue,23-11-2021,114,2021-11,Spring
1620,Stationwagon,619,1995,GRANVIA,Blue,02-11-2021,114,2021-11,Spring
1621,Stationwagon,550,1996,ODYSSEY,Red,21-12-2021,114,2021-12,Summer
1622,Utility,576,2006,BOUNTY,White,07-02-2022,103,2022-02,Summer
1623,Light Van,587,1996,PATROL,Green,21-03-2022,102,2022-03,Autumn
1624,Utility,540,2006,COURIER,White,24-11-2021,101,2021-11,Spring
1625,Saloon,587,1996,PRIMERA,Silver,16-10-2021,101,2021-10,Spring
1626,Stationwagon,550,1999,LOGO,Silver,02-11-2021,102,2021-11,Spring
1627,Saloon,619,2001,AVALON,Red,17-12-2021,109,2021-12,Summer
1628,Stationwagon,619,1999,LUCIDA,Blue,05-04-2022,114,2022-04,Autumn
1629,Utility,540,2006,COURIER,Grey,08-12-2021,111,2021-12,Summer
1630,Sports Car,619,1997,JUNO,Red,13-12-2021,104,2021-12,Summer
1631,Stationwagon,540,1999,FESTIVA,Brown,05-04-2022,105,2022-04,Autumn
1632,Stationwagon,619,1997,ESTIMA,Silver,11-02-2022,115,2022-02,Summer
1633,Saloon,548,2006,COMMODORE,Grey,01-03-2022,114,2022-03,Autumn
1634,Stationwagon,556,1997,BIGHORN,White,03-02-2022,114,2022-02,Summer
1635,Other Truck,587,1992,CONDOR,Silver,15-12-2021,104,2021-12,Summer
1636,Hatchback,587,1997,SILVIA,Silver,24-01-2022,114,2022-01,Summer
1637,Stationwagon,611,2006,GRAND VITARA,Silver,25-12-2021,108,2021-12,Summer
1638,Saloon,555,2006,SONATA,Black,29-11-2021,114,2021-11,Spring
1639,Stationwagon,619,2006,RAV4,Brown,28-12-2021,114,2021-12,Summer
1640,Utility,576,2006,BOUNTY,Black,16-12-2021,105,2021-12,Summer
1641,Light Van,576,2006,BONGO,White,07-01-2022,102,2022-01,Summer
1642,Saloon,587,1995,PRIMERA,Grey,29-10-2021,104,2021-10,Spring
1643,Saloon,550,2006,ACCORD,Gold,19-03-2022,103,2022-03,Autumn
1644,Utility,619,2006,HILUX,Brown,22-12-2021,102,2021-12,Summer
1645,Stationwagon,610,1997,IMPREZA,Red,01-12-2021,116,2021-12,Summer
1646,Utility,540,2006,COURIER,Silver,09-01-2022,104,2022-01,Summer
1647,Stationwagon,576,2006,MAZDA6,Black,27-10-2021,102,2021-10,Spring
1648,Stationwagon,587,2006,MURANO,Black,03-04-2022,101,2022-04,Autumn
1649,Saloon,577,2004,E,Silver,18-03-2022,102,2022-03,Autumn
1650,Stationwagon,619,1995,RAV4,Blue,26-03-2022,105,2022-03,Autumn
1651,Stationwagon,633,2002,BEETLE,Blue,11-02-2022,102,2022-02,Summer
1652,Utility,548,2006,RODEO 4X2,White,15-10-2021,104,2021-10,Spring
1653,Stationwagon,580,2006,OUTLANDER,Blue,01-04-2022,103,2022-04,Autumn
1654,Utility,619,2006,HILUX,White,08-01-2022,102,2022-01,Summer
1655,Stationwagon,610,1999,IMPREZA,Silver,28-10-2021,109,2021-10,Spring
1656,Saloon,587,1997,CEFIRO,Silver,02-02-2022,101,2022-02,Summer
1657,Utility,540,2006,COURIER,Silver,29-12-2021,103,2021-12,Summer
1658,Utility,540,2003,COURIER,Red,04-03-2022,103,2022-03,Autumn
1659,Utility,540,2003,COURIER,Red,04-03-2022,103,2022-03,Autumn
1660,Stationwagon,619,1998,LANDCRUISER,Blue,23-02-2022,114,2022-02,Summer
1661,Stationwagon,555,2006,TUCSON,Black,25-02-2022,102,2022-02,Summer
1662,Saloon,540,2006,FALCON,Black,08-12-2021,105,2021-12,Summer
1663,Utility,540,2006,COURIER,White,21-02-2022,106,2022-02,Summer
1664,Stationwagon,580,2006,OUTLANDER,Silver,14-03-2022,104,2022-03,Autumn
1665,Utility,619,2006,HILUX,White,21-03-2022,108,2022-03,Autumn
1666,Utility,548,2006,RODEO 4X4,Silver,18-02-2022,111,2022-02,Summer
1667,Stationwagon,580,2001,LANCER,Silver,19-02-2022,109,2022-02,Summer
1668,Stationwagon,580,1997,CHALLENGER,Grey,30-01-2022,101,2022-01,Summer
1669,Hatchback,576,2006,MAZDA6,Silver,12-01-2022,108,2022-01,Summer
1670,Stationwagon,512,2004,X5,Black,02-01-2022,102,2022-01,Summer
1671,Light Van,580,2006,L300,White,11-12-2021,102,2021-12,Summer
1672,Hatchback,619,1999,CYNOS,Silver,13-12-2021,104,2021-12,Summer
1673,Utility,576,2006,BOUNTY,White,06-11-2021,109,2021-11,Spring
1674,Utility,580,2006,TRITON,White,19-02-2022,103,2022-02,Summer
1675,Utility,576,2006,BOUNTY,White,15-12-2021,102,2021-12,Summer
1676,Saloon,540,2006,FALCON,Grey,07-10-2021,109,2021-10,Spring
1677,Hatchback,576,2006,MAZDA3,White,01-11-2021,102,2021-11,Spring
1678,Utility,576,2006,BOUNTY,White,09-03-2022,104,2022-03,Autumn
1679,Hatchback,619,1997,STARLET,Silver,12-12-2021,116,2021-12,Summer
1680,Saloon,619,2006,YARIS,Black,28-01-2022,109,2022-01,Summer
1681,Stationwagon,610,2001,LEGACY,White,20-03-2022,101,2022-03,Autumn
1682,Saloon,576,1998,FAMILIA,Green,07-01-2022,102,2022-01,Summer
1683,Utility,619,2006,HILUX,Green,24-01-2022,115,2022-01,Summer
1684,Light Van,619,1994,HIACE,White,08-01-2022,107,2022-01,Summer
1685,Saloon,610,1999,IMPREZA,Silver,10-01-2022,102,2022-01,Summer
1686,Saloon,550,2000,ACCORD,White,28-02-2022,102,2022-02,Summer
1687,Utility,540,2005,COURIER,White,20-03-2022,114,2022-03,Autumn
1688,Saloon,540,2006,FALCON,Silver,10-11-2021,104,2021-11,Spring
1689,Stationwagon,610,1998,LEGACY,Red,26-10-2021,115,2021-10,Spring
1690,Utility,576,2006,BOUNTY,Black,26-11-2021,104,2021-11,Spring
1691,Saloon,619,1999,ALTEZZA,Silver,28-03-2022,106,2022-03,Autumn
1692,Utility,576,2006,BOUNTY,Silver,02-04-2022,108,2022-04,Autumn
1693,Saloon,619,2006,CAMRY,Blue,07-02-2022,102,2022-02,Summer
1694,Hatchback,548,2006,BARINA,Yellow,11-11-2021,102,2021-11,Spring
1695,Hatchback,548,2006,BARINA,Yellow,19-11-2021,102,2021-11,Spring
1696,Saloon,592,2005,407,Black,05-04-2022,102,2022-04,Autumn
1697,Saloon,557,2003,X-TYPE,Black,07-12-2021,104,2021-12,Summer
1698,Utility,540,2006,COURIER,White,15-12-2021,104,2021-12,Summer
1699,Light Van,580,2006,L300,White,19-03-2022,102,2022-03,Autumn
1700,Stationwagon,556,1998,BIGHORN,Gold,11-02-2022,114,2022-02,Summer
1701,Utility,540,2006,COURIER,White,17-01-2022,105,2022-01,Summer
1702,Hatchback,619,1998,STARLET,Silver,04-04-2022,105,2022-04,Autumn
1703,Stationwagon,587,1997,PRIMERA,Silver,02-01-2022,108,2022-01,Summer
1704,Saloon,550,2006,ACCORD,Gold,24-02-2022,102,2022-02,Summer
1705,Utility,607,2006,ACTYON SPORT,Grey,15-03-2022,103,2022-03,Autumn
1706,Stationwagon,587,2006,MURANO,Grey,09-10-2021,102,2021-10,Spring
1707,Stationwagon,619,1998,PRADO,Blue,24-01-2022,114,2022-01,Summer
1708,Stationwagon,576,1999,FAMILIA,White,17-02-2022,106,2022-02,Summer
1709,Saloon,634,2001,S80,Green,14-03-2022,102,2022-03,Autumn
1710,Stationwagon,576,2003,MPV,White,02-03-2022,101,2022-03,Autumn
1711,Stationwagon,619,1996,LANDCRUISER,Blue,03-04-2022,114,2022-04,Autumn
1712,Stationwagon,619,1996,SPRINTER,Green,10-02-2022,102,2022-02,Summer
1713,Utility,576,2006,BOUNTY,Silver,20-03-2022,102,2022-03,Autumn
1714,Stationwagon,610,2006,TRIBECA,Black,18-03-2022,102,2022-03,Autumn
1715,Saloon,540,2006,FALCON,White,09-12-2021,104,2021-12,Summer
1716,Stationwagon,610,1998,IMPREZA,Red,25-01-2022,109,2022-01,Summer
1717,Saloon,610,1999,LEGACY,Silver,10-01-2022,109,2022-01,Summer
1718,Stationwagon,611,1997,ESCUDO,White,11-12-2021,109,2021-12,Summer
1719,Stationwagon,619,1998,ESTIMA,Silver,15-10-2021,109,2021-10,Spring
1720,Light Bus,619,2006,HIACE,White,21-12-2021,102,2021-12,Summer
1721,Stationwagon,619,1998,CALDINA,Blue,17-12-2021,109,2021-12,Summer
1722,Saloon,576,2006,MAZDA6,Silver,17-01-2022,102,2022-01,Summer
1723,Stationwagon,550,1997,CRV,Blue,25-03-2022,109,2022-03,Autumn
1724,Other Truck,587,1999,CONDOR,White,09-12-2021,104,2021-12,Summer
1725,Stationwagon,610,1997,IMPREZA,White,12-02-2022,105,2022-02,Summer
1726,Hatchback,540,2006,FOCUS,Black,11-02-2022,105,2022-02,Summer
1727,Stationwagon,568,2006,DISCOVERY,Grey,05-01-2022,102,2022-01,Summer
1728,Saloon,619,1998,ALTEZZA,Grey,02-02-2022,114,2022-02,Summer
1729,Saloon,548,2006,COMMODORE,Grey,21-10-2021,102,2021-10,Spring
1730,Saloon,580,2001,LANCER,Silver,17-10-2021,102,2021-10,Spring
1731,Other Truck,587,2006,DIESEL,Red,04-04-2022,115,2022-04,Autumn
1732,Stationwagon,610,1997,IMPREZA,Black,23-01-2022,102,2022-01,Summer
1733,Hatchback,576,1999,FAMILIA,Green,20-01-2022,102,2022-01,Summer
1734,Hatchback,633,2000,GOLF,Red,11-11-2021,102,2021-11,Spring
1735,Stationwagon,576,2002,ATENZA,Red,24-01-2022,109,2022-01,Summer
1736,Hatchback,576,1997,DEMIO,Green,25-10-2021,102,2021-10,Spring
1737,Saloon,610,2000,IMPREZA,Brown,01-02-2022,109,2022-02,Summer
1738,Stationwagon,576,1999,DEMIO,Gold,10-01-2022,114,2022-01,Summer
1739,Hatchback,540,1999,MONDEO,Green,26-01-2022,103,2022-01,Summer
1740,Hatchback,619,1999,COROLLA,Silver,05-03-2022,103,2022-03,Autumn
1741,Stationwagon,619,1997,CARIB,Blue,07-01-2022,109,2022-01,Summer
1742,Hatchback,619,1999,VITZ,Pink,11-11-2021,102,2021-11,Spring
1743,Stationwagon,522,2001,BLAZER,Blue,24-01-2022,114,2022-01,Summer
1744,Hatchback,576,1999,FAMILIA,White,03-04-2022,102,2022-04,Autumn
1745,Stationwagon,580,1999,CHALLENGER,Blue,03-11-2021,102,2021-11,Spring
1746,Stationwagon,576,1999,FAMILIA,Silver,26-01-2022,109,2022-01,Summer
1747,Saloon,550,1998,CIVIC,Silver,19-12-2021,104,2021-12,Summer
1748,Hatchback,633,2000,POLO,Blue,21-01-2022,103,2022-01,Summer
1749,Saloon,610,1999,LEGACY,Blue,20-12-2021,109,2021-12,Summer
1750,Utility,619,1994,HILUX 2.4 SR5,Blue,08-10-2021,109,2021-10,Spring
1751,Saloon,548,2007,COMMODORE,White,02-04-2022,102,2022-04,Autumn
1752,Light Van,580,2007,L300,White,23-03-2022,109,2022-03,Autumn
1753,Saloon,550,1997,CIVIC,Silver,11-02-2022,108,2022-02,Summer
1754,Saloon,550,1999,CIVIC,Blue,20-01-2022,104,2022-01,Summer
1755,Saloon,550,1998,TORNEO,Blue,26-03-2022,102,2022-03,Autumn
1756,Light Van,619,1998,HIACE,White,18-03-2022,102,2022-03,Autumn
1757,Hatchback,611,2007,SWIFT,Red,07-03-2022,114,2022-03,Autumn
1758,Stationwagon,619,1997,LANDCRUISER,Blue,29-12-2021,102,2021-12,Summer
1759,Stationwagon,610,1999,LEGACY,Blue,16-03-2022,104,2022-03,Autumn
1760,Stationwagon,600,1998,RANGE ROVER,Gold,04-11-2021,107,2021-11,Spring
1761,Saloon,540,2007,FALCON,Grey,03-12-2021,104,2021-12,Summer
1762,Saloon,611,1999,CULTUS,Silver,06-03-2022,102,2022-03,Autumn
1763,Other Truck,580,1997,FIGHTER,White,04-04-2022,102,2022-04,Autumn
1764,Stationwagon,587,1995,LARGO,Grey,27-10-2021,116,2021-10,Spring
1765,Stationwagon,619,1997,RAUM,Blue,05-04-2022,104,2022-04,Autumn
1766,Utility,540,2005,COURIER,Blue,19-03-2022,106,2022-03,Autumn
1767,Saloon,548,2000,VT COMMODORE,Brown,14-12-2021,107,2021-12,Summer
1768,Special Purpose Vehicle,509,1957,A2,Red,01-11-2021,114,2021-11,Spring
1769,Saloon,587,1994,SKYLINE,Grey,02-02-2022,114,2022-02,Summer
1770,Hatchback,550,1999,LOGO,Silver,06-12-2021,114,2021-12,Summer
1771,Saloon,550,2007,ACCORD,Blue,12-01-2022,104,2022-01,Summer
1772,Stationwagon,550,1996,CRV,Blue,17-02-2022,102,2022-02,Summer
1773,Stationwagon,580,2007,OUTLANDER,Grey,24-11-2021,114,2021-11,Spring
1774,Stationwagon,587,1998,LUCINO,Black,07-11-2021,101,2021-11,Spring
1775,Saloon,548,2006,COMMODORE,Silver,27-01-2022,114,2022-01,Summer
1776,Saloon,523,2007,300,Silver,23-11-2021,114,2021-11,Spring
1777,Stationwagon,580,2005,COLT,Silver,23-02-2022,114,2022-02,Summer
1778,Light Van,619,2000,HIACE,White,05-02-2022,102,2022-02,Summer
1779,Stationwagon,619,1996,GRANVIA,Black,12-03-2022,102,2022-03,Autumn
1780,Stationwagon,580,2007,OUTLANDER,Grey,12-01-2022,102,2022-01,Summer
1781,Utility,540,2003,COURIER,Silver,10-02-2022,103,2022-02,Summer
1782,Hatchback,619,2007,YARIS,Blue,22-11-2021,102,2021-11,Spring
1783,Saloon,587,1996,SUNNY,Silver,09-03-2022,102,2022-03,Autumn
1784,Hatchback,633,2007,GOLF,Black,22-02-2022,101,2022-02,Summer
1785,Utility,587,2007,NAVARA,Red,01-03-2022,104,2022-03,Autumn
1786,Stationwagon,619,2007,RAV4,Silver,07-01-2022,102,2022-01,Summer
1787,Saloon,550,2007,CIVIC,Gold,19-02-2022,102,2022-02,Summer
1788,Stationwagon,619,1996,HILUX,Silver,13-02-2022,114,2022-02,Summer
1789,Stationwagon,540,2007,TERRITORY,Grey,17-11-2021,101,2021-11,Spring
1790,Stationwagon,576,2002,ATENZA,White,22-02-2022,104,2022-02,Summer
1791,Saloon,540,2006,FALCON,Red,01-02-2022,103,2022-02,Summer
1792,Stationwagon,610,2004,IMPREZA,Red,02-02-2022,109,2022-02,Summer
1793,Other Truck,556,1995,ELF,White,07-02-2022,103,2022-02,Summer
1794,Light Van,619,1997,HIACE,White,09-02-2022,102,2022-02,Summer
1795,Hatchback,576,2002,FAMILIA,White,05-01-2022,106,2022-01,Summer
1796,Other Truck,619,1991,TOWNACE,White,05-12-2021,114,2021-12,Summer
1797,Stationwagon,587,1997,TERRANO,Black,31-01-2022,104,2022-01,Summer
1798,Utility,548,2007,RODEO 4X4,Grey,01-03-2022,111,2022-03,Autumn
1799,Stationwagon,619,1998,HILUX,Red,11-01-2022,102,2022-01,Summer
1800,Hatchback,619,1998,CORSA,Silver,03-02-2022,102,2022-02,Summer
1801,Stationwagon,611,2005,SWIFT,Red,11-10-2021,102,2021-10,Spring
1802,Stationwagon,550,1996,ODYSSEY,Silver,18-02-2022,102,2022-02,Summer
1803,Saloon,548,2007,COMMODORE,Black,17-10-2021,102,2021-10,Spring
1804,Stationwagon,556,1998,BIGHORN,White,26-10-2021,101,2021-10,Spring
1805,Saloon,576,1997,CAPELLA,Silver,27-10-2021,114,2021-10,Spring
1806,Stationwagon,512,2007,X5,Silver,16-02-2022,104,2022-02,Summer
1807,Utility,540,2003,COURIER,Silver,30-11-2021,105,2021-11,Spring
1808,Stationwagon,587,1998,PULSAR,Red,15-02-2022,102,2022-02,Summer
1809,Stationwagon,550,1998,ODYSSEY,Silver,20-01-2022,104,2022-01,Summer
1810,Light Van,619,1998,HIACE,White,15-12-2021,102,2021-12,Summer
1811,Trailer - Heavy,549,1983,ATLAS XAS 85 COPCO,Yellow,05-04-2022,109,2022-04,Autumn
1812,Trailer,623,2005,BRIFORD,Silver,24-10-2021,102,2021-10,Spring
1813,Caravan,519,1994,ELDIS,White,16-10-2021,109,2021-10,Spring
1814,Trailer,562,2004,K844X,Silver,04-03-2022,103,2022-03,Autumn
1815,Trailer,623,2005,HOMEBUILT,Green,26-03-2022,102,2022-03,Autumn
1816,Trailer - Heavy,623,2004,OWNBUILT,Silver,15-11-2021,103,2021-11,Spring
1817,Trailer,514,2005,8X4,Silver,26-01-2022,114,2022-01,Summer
1818,Trailer,549,2004,TRAILER,Red,27-02-2022,115,2022-02,Summer
1819,Trailer - Heavy,623,2004,KERRICK,Orange,21-01-2022,102,2022-01,Summer
1820,Boat Trailer,533,2004,SF650,White,01-01-2022,103,2022-01,Summer
1821,Trailer - Heavy,623,2005,CAR TRANSPORTER,Orange,11-01-2022,105,2022-01,Summer
1822,Trailer - Heavy,623,2005,CAR TRANSPORTER,Orange,11-01-2022,105,2022-01,Summer
1823,Trailer,562,2005,FACTORY BUILT,Silver,13-03-2022,103,2022-03,Autumn
1824,Stationwagon,619,1994,EMINA,Green,24-03-2022,102,2022-03,Autumn
1825,Light Van,619,1999,HIACE,Blue,19-10-2021,108,2021-10,Spring
1826,Utility,548,2007,RODEO 4X4,Silver,05-02-2022,105,2022-02,Summer
1827,Stationwagon,576,1998,CAPELLA,Silver,03-03-2022,115,2022-03,Autumn
1828,Saloon,540,2001,FALCON,Grey,27-12-2021,104,2021-12,Summer
1829,Saloon,540,2007,FALCON,Grey,23-01-2022,115,2022-01,Summer
1830,Light Van,580,2007,L300,White,09-01-2022,102,2022-01,Summer
1831,Hatchback,619,1992,COROLLA,Green,29-12-2021,102,2021-12,Summer
1832,Stationwagon,619,2002,HIACE,White,24-12-2021,102,2021-12,Summer
1833,Saloon,548,2004,VY COMMODORE,Red,15-03-2022,104,2022-03,Autumn
1834,Stationwagon,610,2000,LEGACY,White,23-03-2022,102,2022-03,Autumn
1835,Utility,587,2000,NAVARA,White,23-12-2021,106,2021-12,Summer
1836,Light Van,619,2002,HIACE,White,10-03-2022,102,2022-03,Autumn
1837,Hatchback,619,2007,YARIS,Grey,18-11-2021,114,2021-11,Spring
1838,Saloon,512,1998,318I,Blue,22-10-2021,115,2021-10,Spring
1839,Hatchback,576,2006,DEMIO,Purple,05-11-2021,115,2021-11,Spring
1840,Hatchback,611,2007,SWIFT,Gold,05-04-2022,103,2022-04,Autumn
1841,Sports Car,580,1996,MIRAGE,Silver,01-01-2022,102,2022-01,Summer
1842,Other Truck,556,2007,NPR,White,07-12-2021,103,2021-12,Summer
1843,Stationwagon,619,2001,TOWNACE,White,10-03-2022,114,2022-03,Autumn
1844,Hatchback,587,1996,PULSAR,Green,21-12-2021,107,2021-12,Summer
1845,Stationwagon,619,1997,HILUX,Green,17-01-2022,114,2022-01,Summer
1846,Stationwagon,576,1998,FAMILIA,White,01-04-2022,102,2022-04,Autumn
1847,Stationwagon,548,2007,COMMODORE,Silver,26-10-2021,103,2021-10,Spring
1848,Hatchback,576,1999,DEMIO,White,03-03-2022,108,2022-03,Autumn
1849,Utility,540,2007,RANGER,Silver,01-11-2021,104,2021-11,Spring
1850,Hatchback,580,2005,COLT,Green,04-03-2022,102,2022-03,Autumn
1851,Light Van,587,2002,CARAVAN,White,08-10-2021,102,2021-10,Spring
1852,Utility,587,2007,NAVARA,Grey,17-10-2021,101,2021-10,Spring
1853,Light Van,619,1997,HIACE,White,07-02-2022,102,2022-02,Summer
1854,Stationwagon,619,2001,ALTEZZA,Blue,25-03-2022,105,2022-03,Autumn
1855,Saloon,550,1998,TORNEO,Silver,23-01-2022,102,2022-01,Summer
1856,Stationwagon,550,1999,ODYSSEY,Silver,05-02-2022,102,2022-02,Summer
1857,Stationwagon,587,1999,TERRANO,Blue,16-10-2021,116,2021-10,Spring
1858,Light Van,619,2000,HIACE,White,21-02-2022,109,2022-02,Summer
1859,Hatchback,580,2006,COLT,Blue,23-11-2021,102,2021-11,Spring
1860,Hatchback,580,2006,COLT,Blue,23-11-2021,102,2021-11,Spring
1861,Saloon,587,1998,BLUEBIRD,Blue,18-10-2021,103,2021-10,Spring
1862,Hatchback,550,1998,LOGO,Silver,25-11-2021,107,2021-11,Spring
1863,Stationwagon,619,2007,HIGHLANDER,Black,28-12-2021,102,2021-12,Summer
1864,Saloon,550,2007,ACCORD,Silver,01-12-2021,103,2021-12,Summer
1865,Sports Car,619,1998,CYNOS,Silver,19-01-2022,104,2022-01,Summer
1866,Articulated Truck,530,2007,CF,White,05-04-2022,103,2022-04,Autumn
1867,Flat Deck Truck,587,1997,ATLAS,White,11-12-2021,102,2021-12,Summer
1868,Stationwagon,619,2001,COROLLA,Red,01-12-2021,103,2021-12,Summer
1869,Utility,540,2007,RANGER,Red,12-11-2021,114,2021-11,Spring
1870,Flat Deck Truck,556,2002,ELF,White,08-11-2021,111,2021-11,Spring
1871,Stationwagon,633,2007,TOUAREG,Grey,09-11-2021,114,2021-11,Spring
1872,Light Van,619,1990,TOWNACE,Gold,22-10-2021,114,2021-10,Spring
1873,Stationwagon,619,1998,ESTIMA,Green,14-03-2022,111,2022-03,Autumn
1874,Stationwagon,576,2002,ATENZA,White,04-02-2022,104,2022-02,Summer
1875,Light Van,619,2001,HIACE,White,05-03-2022,102,2022-03,Autumn
1876,Stationwagon,576,1998,FAMILIA,Grey,23-12-2021,102,2021-12,Summer
1877,Stationwagon,556,1999,WIZARD,Silver,21-10-2021,114,2021-10,Spring
1878,Hatchback,576,2007,MAZDA2,Black,16-02-2022,101,2022-02,Summer
1879,Hatchback,576,2007,MAZDA6,Blue,28-10-2021,107,2021-10,Spring
1880,Utility,576,1989,B2000,White,06-01-2022,108,2022-01,Summer
1881,Stationwagon,619,1996,HILUX,Blue,12-11-2021,114,2021-11,Spring
1882,Utility,619,2007,HILUX,Grey,10-01-2022,104,2022-01,Summer
1883,Saloon,576,1994,323,Green,03-03-2022,107,2022-03,Autumn
1884,Hatchback,619,1998,SPACIO,Silver,26-03-2022,101,2022-03,Autumn
1885,Stationwagon,610,2007,OUTBACK,Grey,23-01-2022,114,2022-01,Summer
1886,Stationwagon,610,1998,FORESTER,White,04-04-2022,103,2022-04,Autumn
1887,Saloon,587,1996,PULSAR,Grey,18-10-2021,106,2021-10,Spring
1888,Stationwagon,619,1997,IPSUM,Blue,20-01-2022,116,2022-01,Summer
1889,Hatchback,548,2007,ASTRA,Gold,01-01-2022,103,2022-01,Summer
1890,Hatchback,619,1998,DUET,Gold,27-03-2022,102,2022-03,Autumn
1891,Sports Car,619,1998,TRUENO,Silver,22-10-2021,103,2021-10,Spring
1892,Saloon,550,1998,ACCORD,Grey,27-03-2022,102,2022-03,Autumn
1893,Stationwagon,610,2000,IMPREZA,Red,21-02-2022,101,2022-02,Summer
1894,Stationwagon,576,2007,MAZDA6,Gold,23-03-2022,108,2022-03,Autumn
1895,Stationwagon,576,2004,DEMIO,Silver,10-01-2022,109,2022-01,Summer
1896,Utility,619,2007,HILUX,Red,22-01-2022,102,2022-01,Summer
1897,Stationwagon,576,2001,FAMILIA,White,05-02-2022,115,2022-02,Summer
1898,Stationwagon,576,2002,ATENZA,Blue,24-01-2022,107,2022-01,Summer
1899,Saloon,610,2000,LEGACY,Black,07-03-2022,109,2022-03,Autumn
1900,Stationwagon,576,2000,FAMILIA,White,20-12-2021,114,2021-12,Summer
1901,Stationwagon,619,2007,PREVIA,Silver,06-03-2022,102,2022-03,Autumn
1902,Stationwagon,619,1998,IPSUM,White,01-03-2022,107,2022-03,Autumn
1903,Hatchback,611,2007,SX4,Black,16-12-2021,103,2021-12,Summer
1904,Saloon,587,1998,LAUREL,Silver,02-11-2021,103,2021-11,Spring
1905,Light Van,619,1999,HIACE,White,16-11-2021,109,2021-11,Spring
1906,Stationwagon,512,2001,318I,Silver,21-11-2021,102,2021-11,Spring
1907,Saloon,619,2008,AURION,Blue,24-02-2022,114,2022-02,Summer
1908,Saloon,550,1996,ACCORD,Green,03-02-2022,116,2022-02,Summer
1909,Stationwagon,619,2000,CALDINA,White,14-12-2021,109,2021-12,Summer
1910,Stationwagon,619,1996,LANDCRUISER,Gold,19-10-2021,114,2021-10,Spring
1911,Hatchback,531,2008,SIRION,Blue,14-02-2022,102,2022-02,Summer
1912,Utility,540,2000,COURIER,Red,26-01-2022,114,2022-01,Summer
1913,Stationwagon,619,1999,LANDCRUISER,Grey,11-03-2022,102,2022-03,Autumn
1914,Saloon,550,1999,ACCORD,Grey,02-04-2022,107,2022-04,Autumn
1915,Saloon,550,1997,TORNEO,Blue,24-01-2022,114,2022-01,Summer
1916,Utility,540,2008,RANGER,Black,24-01-2022,114,2022-01,Summer
1917,Saloon,619,2008,CAMRY,Silver,25-12-2021,102,2021-12,Summer
1918,Saloon,548,2008,COMMODORE,White,22-01-2022,104,2022-01,Summer
1919,Utility,576,1990,PROCEED,Red,25-11-2021,101,2021-11,Spring
1920,Stationwagon,610,2008,LEGACY,Black,19-01-2022,102,2022-01,Summer
1921,Stationwagon,559,2008,GRAND CHEROKEE,Black,25-12-2021,102,2021-12,Summer
1922,Other Truck,546,1998,RANGER,White,15-03-2022,102,2022-03,Autumn
1923,Stationwagon,610,2002,LEGACY,White,24-03-2022,114,2022-03,Autumn
1924,Hatchback,550,2000,CIVIC,Blue,16-03-2022,102,2022-03,Autumn
1925,Stationwagon,576,2008,MAZDA6,Blue,15-03-2022,102,2022-03,Autumn
1926,Stationwagon,550,1998,ODYSSEY,Silver,29-12-2021,102,2021-12,Summer
1927,Stationwagon,633,2008,TIGUAN,Red,20-11-2021,102,2021-11,Spring
1928,Stationwagon,610,2000,LEGACY,Blue,21-01-2022,114,2022-01,Summer
1929,Hatchback,633,1996,POLO,Purple,25-03-2022,101,2022-03,Autumn
1930,Utility,548,2004,UTE,White,27-01-2022,102,2022-01,Summer
1931,Saloon,580,2001,LANCER,White,04-11-2021,103,2021-11,Spring
